"0.0278916","36.4085673","village","mairo inya"
"-2.280636","37.81954","town","Makindu"
"1.2571813","35.0933211","amenity","Kenya Women MicroFinance Bank."
"1.2553665500000002","35.09345398292152","leisure","Makutano"
"0.632706","34.269398","amenity","Malaba"
"0.6332567","34.2727049","railway","Malaba"
"0.6610306","34.30865587732069","city","Malaba North ward"
"0.6289925999999999","34.29813445774934","city","Malaba Central ward"
"0.60749605","34.286270431817385","city","Malaba South ward"
"-3.2165987","40.1165933","town","Malindi"
"-3.2295935","39.974975160447975","county","Malindi"
"-1.4333","40.0333","village","Malindi"
"-0.8440918","36.3097189","village","Malindi"
